RespId,weight,Q29_1,voter_category
474629,1.1715,1,rarely/never
475024,1.172,NA,always
476657,1.1721,NA,sporadic
473587,1.1732,-1,rarely/never
472009,1.1737,NA,always
472270,1.1737,NA,sporadic
472839,1.1737,NA,rarely/never
472961,1.1737,NA,rarely/never
473927,1.1737,NA,always
475224,1.1737,NA,always
476455,1.1741,-1,rarely/never
484562,1.1741,-1,rarely/never
474035,1.1748,NA,sporadic
474996,1.1748,-1,rarely/never
476105,1.1748,1,sporadic
472741,1.1749,-1,rarely/never
475215,1.1749,-1,sporadic
475180,1.1752,1,rarely/never
475660,1.1752,-1,rarely/never
471400,1.1763,1,sporadic
471618,1.1763,-1,rarely/never
474740,1.1763,-1,rarely/never
474784,1.1763,NA,always
477457,1.1763,NA,sporadic
471296,1.1764,NA,sporadic
472168,1.1764,-1,sporadic
473126,1.1764,NA,always
477080,1.1764,NA,sporadic
477456,1.1764,NA,sporadic
477544,1.1764,NA,sporadic
485121,1.1764,-1,rarely/never
470928,1.1766,NA,always
472827,1.1766,NA,sporadic
475687,1.1774,NA,always
470407,1.178,NA,always
473308,1.178,NA,sporadic
473450,1.178,NA,sporadic
474000,1.178,NA,sporadic
474156,1.178,-1,rarely/never
474689,1.178,1,rarely/never
475117,1.178,NA,always
475230,1.178,NA,always
470837,1.1782,-1,rarely/never
477494,1.1782,NA,sporadic
472160,1.1809,NA,sporadic
472394,1.1809,NA,sporadic
473747,1.1809,1,rarely/never
471954,1.1812,1,rarely/never
473824,1.1813,1,sporadic
475271,1.1813,NA,rarely/never
471750,1.1822,-1,rarely/never
475925,1.1832,NA,rarely/never
470361,1.1838,NA,always
470640,1.1838,NA,always
475402,1.1838,NA,sporadic
477012,1.1838,-1,rarely/never
470334,1.1843,-1,rarely/never
470975,1.1843,NA,always
472790,1.1843,1,rarely/never
475193,1.1843,-1,rarely/never
477211,1.1843,-1,sporadic
477272,1.1843,NA,sporadic
477647,1.1846,NA,sporadic
471554,1.1849,NA,sporadic
482067,1.1849,NA,always
475179,1.1851,NA,sporadic
474088,1.1853,NA,always
473195,1.1865,1,rarely/never
472293,1.1873,1,rarely/never
473720,1.1873,-1,rarely/never
474097,1.188,NA,sporadic
474688,1.188,NA,always
475222,1.188,NA,always
476712,1.188,NA,rarely/never
473311,1.1888,-1,rarely/never
473844,1.1888,-1,rarely/never
474112,1.1888,NA,sporadic
477065,1.1888,-1,rarely/never
472581,1.1891,NA,always
473295,1.1891,NA,sporadic
475048,1.1891,NA,sporadic
472204,1.1899,1,rarely/never
474952,1.1899,-1,rarely/never
476299,1.1899,-1,sporadic
475028,1.1901,NA,sporadic
473895,1.1906,NA,sporadic
475390,1.1906,NA,sporadic
476338,1.1906,-1,rarely/never
476355,1.1906,-1,rarely/never
470614,1.1907,1,rarely/never
473416,1.1907,1,rarely/never
473958,1.1907,1,rarely/never
476955,1.1907,NA,always
477626,1.1907,-1,rarely/never
480152,1.1913,1,sporadic
472891,1.1916,NA,always
476948,1.1916,-1,rarely/never
477555,1.1916,NA,rarely/never
477662,1.1916,NA,always
486366,1.1916,-1,rarely/never
474557,1.1922,NA,always
470033,1.1927,NA,sporadic
470235,1.1928,NA,sporadic
470988,1.1931,1,sporadic
472267,1.1931,NA,sporadic
473378,1.1931,NA,sporadic
474620,1.1931,NA,always
475931,1.1931,-1,sporadic
475947,1.1931,NA,sporadic
476556,1.1931,1,rarely/never
476766,1.1931,NA,sporadic
477006,1.1931,NA,sporadic
477074,1.1931,NA,rarely/never
477104,1.1931,NA,sporadic
477359,1.1931,NA,sporadic
484339,1.1931,NA,sporadic
475269,1.1932,NA,sporadic
477620,1.1934,NA,rarely/never
475663,1.1945,-1,rarely/never
471265,1.1953,-1,rarely/never
471380,1.1953,-1,rarely/never
471682,1.1953,1,rarely/never
472576,1.1953,NA,sporadic
473888,1.1953,-1,rarely/never
474061,1.1953,NA,rarely/never
474416,1.1953,NA,sporadic
472377,1.1956,-1,rarely/never
474095,1.1966,NA,always
474116,1.1966,NA,rarely/never
472917,1.1974,-1,rarely/never
472954,1.1974,NA,sporadic
474247,1.1975,-1,sporadic
470135,1.1984,NA,sporadic
470219,1.1984,NA,sporadic
474289,1.1984,NA,sporadic
477615,1.1984,NA,always
473564,1.1985,NA,rarely/never
472113,1.1986,-1,rarely/never
472305,1.1986,-1,rarely/never
472759,1.1986,NA,sporadic
473815,1.1986,-1,sporadic
474763,1.1986,NA,sporadic
476369,1.1986,NA,sporadic
476916,1.1986,NA,always
476965,1.1986,NA,sporadic
477042,1.1986,NA,sporadic
473077,1.1989,-1,always
470332,1.1998,NA,sporadic
471938,1.1998,NA,always
473628,1.1998,NA,sporadic
477347,1.1998,NA,always
474811,1.2001,NA,always
471737,1.2008,NA,sporadic
473176,1.201,-1,sporadic
470830,1.2011,NA,always
472821,1.2011,NA,rarely/never
476063,1.2018,-1,rarely/never
473738,1.2031,-1,rarely/never
476553,1.2031,-1,rarely/never
471401,1.2045,1,rarely/never
470175,1.2056,-1,rarely/never
472768,1.2056,1,sporadic
471673,1.2057,NA,always
472030,1.2057,NA,always
473209,1.2057,NA,rarely/never
474760,1.2057,NA,always
476993,1.2057,NA,sporadic
477552,1.2057,NA,sporadic
486599,1.2057,NA,rarely/never
481984,1.2066,NA,sporadic
470214,1.2072,NA,sporadic
471268,1.2072,NA,rarely/never
471360,1.2072,-1,rarely/never
471816,1.2072,NA,sporadic
476078,1.2072,NA,always
476851,1.2072,-1,rarely/never
477337,1.2092,-1,sporadic
475439,1.2093,-1,rarely/never
476482,1.2098,-1,rarely/never
475605,1.2101,NA,always
471803,1.2105,1,rarely/never
472175,1.211,NA,sporadic
473085,1.211,NA,sporadic
474027,1.212,NA,sporadic
471935,1.2129,NA,sporadic
477366,1.2131,NA,sporadic
471568,1.2138,1,sporadic
471745,1.2138,NA,always
472020,1.2138,NA,rarely/never
472860,1.2138,NA,sporadic
473410,1.2138,NA,sporadic
473602,1.2138,NA,sporadic
473721,1.2138,NA,sporadic
473917,1.2138,NA,sporadic
474435,1.2138,1,sporadic
475007,1.2138,NA,sporadic
475385,1.2138,NA,rarely/never
476675,1.2138,NA,rarely/never
477068,1.2138,NA,sporadic
477486,1.2138,NA,sporadic
477542,1.2138,NA,sporadic
484268,1.2138,-1,sporadic
475661,1.2139,NA,always
475748,1.2139,-1,rarely/never
475755,1.2139,NA,always
477132,1.2139,NA,sporadic
471601,1.2147,-1,sporadic
472185,1.2147,NA,sporadic
472253,1.2147,NA,sporadic
472478,1.2147,NA,sporadic
472932,1.2147,-1,rarely/never
473638,1.2147,NA,always
473924,1.2147,NA,sporadic
474249,1.2147,NA,sporadic
474742,1.2147,NA,sporadic
474853,1.2147,NA,always
477022,1.2147,NA,sporadic
477478,1.2147,NA,always
470079,1.2153,NA,always
470759,1.2153,NA,always
471000,1.2153,NA,always
472457,1.2159,NA,sporadic
476153,1.2159,-1,rarely/never
474324,1.2162,NA,sporadic
474380,1.2162,NA,sporadic
475568,1.2187,-1,rarely/never
474651,1.2191,NA,sporadic
474224,1.2194,NA,always
475406,1.2194,NA,always
476055,1.2194,NA,sporadic
470237,1.2204,-1,rarely/never
477617,1.2206,NA,always
473913,1.2211,NA,always
471978,1.2216,-1,rarely/never
472276,1.2219,NA,always
472689,1.2219,NA,sporadic
472694,1.2219,NA,sporadic
473746,1.2219,NA,sporadic
474172,1.2219,NA,sporadic
474997,1.2219,NA,always
475945,1.2219,NA,sporadic
476624,1.2219,NA,sporadic
485297,1.2219,NA,always
470382,1.2225,-1,rarely/never
471955,1.2225,NA,always
472167,1.2225,NA,sporadic
473125,1.2225,-1,rarely/never
473666,1.2225,NA,sporadic
473704,1.2225,NA,always
474446,1.2225,NA,always
474466,1.2225,NA,sporadic
475153,1.2225,NA,sporadic
475346,1.2225,NA,sporadic
476358,1.2225,NA,sporadic
471365,1.2231,NA,always
474490,1.2231,NA,sporadic
474851,1.2233,-1,rarely/never
473521,1.2239,NA,always
474458,1.2239,NA,sporadic
476939,1.2239,-1,rarely/never
482466,1.2248,NA,rarely/never
471343,1.2282,NA,always
472475,1.2282,NA,always
473595,1.2282,NA,sporadic
472016,1.2284,-1,sporadic
474195,1.2286,1,rarely/never
475642,1.2286,NA,sporadic
475993,1.2286,-1,sporadic
476331,1.2286,-1,rarely/never
481392,1.2286,NA,sporadic
477306,1.2288,-1,sporadic
477314,1.2288,NA,sporadic
487594,1.2288,-1,rarely/never
486964,1.2291,-1,rarely/never
472031,1.2294,-1,rarely/never
473669,1.2294,-1,rarely/never
476572,1.2294,-1,rarely/never
473167,1.2297,1,rarely/never
475049,1.2297,NA,always
476801,1.2297,1,rarely/never
471914,1.2307,NA,sporadic
475097,1.2307,NA,sporadic
471096,1.2323,NA,sporadic
473536,1.2323,1,sporadic
475552,1.2323,NA,sporadic
476414,1.2323,NA,sporadic
477099,1.2323,NA,sporadic
471098,1.2338,-1,sporadic
474270,1.2342,1,rarely/never
474401,1.2343,NA,rarely/never
475881,1.2343,-1,rarely/never
477246,1.2343,1,rarely/never
470189,1.2346,-1,rarely/never
475236,1.2351,NA,always
470484,1.2364,NA,always
470935,1.2364,NA,always
471025,1.2364,-1,rarely/never
471273,1.2364,NA,always
473301,1.2364,NA,always
473916,1.2364,NA,sporadic
473921,1.2364,NA,sporadic
475272,1.2364,NA,sporadic
475629,1.2364,1,rarely/never
475868,1.2364,-1,rarely/never
476735,1.2364,NA,sporadic
476954,1.2364,NA,sporadic
487854,1.2364,NA,always
474200,1.237,-1,rarely/never
475178,1.237,NA,sporadic
475990,1.237,NA,rarely/never
476283,1.237,-1,rarely/never
477122,1.237,NA,rarely/never
470872,1.2372,NA,sporadic
470914,1.2372,NA,sporadic
475501,1.2372,NA,sporadic
475561,1.2372,NA,always
476836,1.2373,NA,sporadic
470568,1.2375,-1,sporadic
471862,1.2375,NA,sporadic
472111,1.2375,-1,sporadic
472427,1.2375,-1,rarely/never
473135,1.2375,1,sporadic
475093,1.2375,-1,rarely/never
482823,1.2375,-1,always
473800,1.2381,NA,sporadic
476508,1.2386,NA,always
476804,1.2391,1,sporadic
475023,1.2392,-1,rarely/never
471929,1.2398,NA,always
472316,1.2402,NA,sporadic
477512,1.2404,1,rarely/never
475958,1.2407,-1,rarely/never
470320,1.2414,NA,sporadic
470854,1.2414,NA,sporadic
472340,1.2414,NA,rarely/never
472892,1.2414,NA,always
473441,1.2414,NA,always
474710,1.2414,NA,always
474944,1.2414,NA,sporadic
475255,1.2414,NA,always
472024,1.2428,-1,rarely/never
475128,1.2432,NA,rarely/never
475510,1.2432,-1,rarely/never
481346,1.2432,-1,rarely/never
470379,1.2437,NA,rarely/never
472069,1.2437,NA,rarely/never
472676,1.2437,NA,sporadic
477024,1.2437,-1,rarely/never
477134,1.2437,-1,rarely/never
483120,1.2437,NA,always
483452,1.2437,NA,always
485504,1.2437,NA,sporadic
473498,1.244,NA,always
474328,1.244,NA,sporadic
483004,1.244,NA,rarely/never
470842,1.2453,NA,always
470888,1.2453,NA,sporadic
472250,1.2453,NA,sporadic
472638,1.2453,NA,sporadic
473033,1.2453,NA,sporadic
474592,1.2453,NA,always
476625,1.2453,NA,always
475414,1.2454,-1,rarely/never
477286,1.2454,-1,rarely/never
474455,1.2456,NA,sporadic
476662,1.2456,NA,sporadic
470241,1.2459,-1,rarely/never
473396,1.2459,NA,always
475059,1.2459,1,rarely/never
476037,1.2459,NA,sporadic
476113,1.2459,NA,rarely/never
474844,1.2462,NA,always
475404,1.2462,NA,rarely/never
475706,1.2462,-1,rarely/never
475774,1.2462,NA,always
476872,1.2462,NA,always
470082,1.2471,NA,sporadic
472247,1.2471,NA,sporadic
473073,1.2471,-1,rarely/never
473352,1.2471,NA,rarely/never
473684,1.2471,NA,rarely/never
474241,1.2471,NA,sporadic
474779,1.2471,NA,always
475099,1.2471,NA,always
476627,1.2471,NA,sporadic
476772,1.2471,1,rarely/never
477084,1.2471,NA,sporadic
477250,1.2471,NA,sporadic
477490,1.2471,NA,rarely/never
477466,1.2482,NA,always
471245,1.2486,NA,sporadic
471351,1.2486,NA,always
471716,1.2486,1,rarely/never
472128,1.2486,NA,sporadic
473281,1.2486,NA,sporadic
473306,1.2486,NA,always
474050,1.2486,NA,sporadic
474904,1.2486,NA,sporadic
475052,1.2486,NA,always
475105,1.2486,NA,sporadic
475113,1.2486,NA,sporadic
475540,1.2486,NA,always
476320,1.2486,NA,always
476339,1.2486,NA,sporadic
476803,1.2486,NA,sporadic
477623,1.2486,NA,sporadic
474016,1.2518,NA,always
477611,1.2518,-1,rarely/never
477661,1.2518,-1,rarely/never
470452,1.2519,NA,sporadic
473550,1.2519,NA,sporadic
476301,1.2521,-1,sporadic
476003,1.2524,1,rarely/never
474731,1.2526,-1,rarely/never
476077,1.2532,NA,sporadic
477569,1.2532,-1,rarely/never
471524,1.2533,NA,sporadic
475806,1.2538,1,rarely/never
471440,1.2566,NA,always
474464,1.2566,NA,always
477238,1.2566,NA,sporadic
475477,1.2567,NA,sporadic
476730,1.2598,NA,always
471810,1.2603,NA,sporadic
473490,1.2603,NA,always
472590,1.2621,NA,rarely/never
473540,1.2621,-1,rarely/never
474917,1.2621,-1,rarely/never
486549,1.2621,-1,rarely/never
475011,1.2636,NA,rarely/never
470365,1.264,NA,sporadic
471711,1.2651,NA,sporadic
476850,1.2651,NA,sporadic
471845,1.2671,NA,rarely/never
471965,1.2671,-1,sporadic
472307,1.2671,1,sporadic
474677,1.2671,-1,rarely/never
475221,1.2671,-1,rarely/never
476092,1.2671,NA,rarely/never
477660,1.2671,-1,rarely/never
483034,1.2671,NA,sporadic
485200,1.2671,-1,sporadic
474624,1.2679,1,rarely/never
475994,1.2679,NA,always
476183,1.2679,NA,rarely/never
477596,1.2679,NA,sporadic
481280,1.2679,NA,rarely/never
475923,1.2684,NA,always
485198,1.2684,NA,sporadic
470107,1.2687,-1,rarely/never
470384,1.2687,NA,sporadic
470540,1.2687,NA,sporadic
470743,1.2687,NA,sporadic
471308,1.2687,NA,sporadic
471367,1.2687,NA,sporadic
471826,1.2687,NA,sporadic
472080,1.2687,NA,sporadic
472082,1.2687,NA,sporadic
472326,1.2687,NA,sporadic
472465,1.2687,-1,sporadic
473004,1.2687,NA,rarely/never
473712,1.2687,NA,rarely/never
473761,1.2687,NA,sporadic
473863,1.2687,NA,sporadic
473914,1.2687,NA,sporadic
473999,1.2687,NA,sporadic
474019,1.2687,NA,always
475064,1.2687,NA,sporadic
475084,1.2687,NA,sporadic
475112,1.2687,NA,sporadic
475425,1.2687,NA,always
476090,1.2687,NA,sporadic
476551,1.2687,NA,rarely/never
476558,1.2687,NA,sporadic
476771,1.2687,NA,rarely/never
476941,1.2687,NA,rarely/never
477139,1.2687,NA,sporadic
477329,1.2687,-1,rarely/never
477351,1.2687,NA,always
477529,1.2687,NA,sporadic
475022,1.2693,-1,sporadic
475772,1.2693,NA,rarely/never
471018,1.2694,NA,sporadic
471017,1.2695,-1,rarely/never
475130,1.2695,NA,always
475619,1.2696,-1,rarely/never
477168,1.2696,-1,rarely/never
482624,1.2696,NA,sporadic
483537,1.2696,NA,sporadic
470877,1.2698,NA,sporadic
470890,1.2698,NA,sporadic
472094,1.2698,NA,always
470415,1.2702,-1,rarely/never
471751,1.2702,NA,sporadic
473255,1.2702,NA,always
473767,1.2702,NA,always
476510,1.2702,NA,sporadic
477301,1.2702,NA,sporadic
473201,1.2707,1,rarely/never
470573,1.2717,NA,always
473500,1.2717,NA,sporadic
473599,1.2717,1,sporadic
475300,1.2717,NA,sporadic
475492,1.2717,NA,sporadic
475545,1.2717,NA,sporadic
477276,1.2717,NA,sporadic
471302,1.2726,NA,sporadic
472011,1.2726,-1,rarely/never
473030,1.2732,NA,rarely/never
470215,1.2736,NA,sporadic
481448,1.2736,NA,sporadic
476707,1.2739,NA,sporadic
470017,1.2745,NA,sporadic
470233,1.2745,NA,rarely/never
471359,1.2745,NA,sporadic
471969,1.2745,NA,sporadic
472108,1.2745,1,rarely/never
473624,1.2745,NA,sporadic
474180,1.2745,NA,sporadic
475061,1.2745,-1,sporadic
477648,1.2745,NA,sporadic
475631,1.2754,NA,always
475181,1.2755,-1,rarely/never
476264,1.2755,1,rarely/never
473215,1.2762,NA,rarely/never
475966,1.2762,NA,rarely/never
472499,1.277,-1,always
475088,1.277,NA,sporadic
476209,1.277,NA,always
480296,1.277,NA,rarely/never
473335,1.2772,-1,rarely/never
474768,1.2772,-1,always
476114,1.2772,NA,sporadic
471852,1.2774,NA,always
475315,1.2776,NA,sporadic
475376,1.2776,NA,rarely/never
470857,1.2779,NA,sporadic
471576,1.2779,NA,sporadic
471928,1.2779,-1,rarely/never
472207,1.2779,NA,rarely/never
472240,1.2779,NA,rarely/never
472455,1.2779,NA,sporadic
472693,1.2779,NA,always
474080,1.2779,1,rarely/never
474230,1.2779,NA,sporadic
474419,1.2779,NA,sporadic
474633,1.2779,NA,sporadic
475564,1.2779,NA,rarely/never
475973,1.2779,NA,always
476029,1.2779,NA,sporadic
476991,1.2779,NA,sporadic
472176,1.278,NA,sporadic
481975,1.2782,1,rarely/never
485173,1.2782,-1,rarely/never
470198,1.2784,NA,sporadic
474427,1.2784,-1,sporadic
476806,1.2784,NA,sporadic
476842,1.2784,-1,rarely/never
472597,1.2785,NA,sporadic
488241,1.2786,NA,sporadic
472912,1.2787,NA,sporadic
474110,1.2787,NA,sporadic
475158,1.2787,NA,sporadic
475204,1.2787,NA,sporadic
475380,1.2787,NA,always
475577,1.2787,NA,sporadic
470775,1.2818,NA,always
471283,1.2818,NA,sporadic
471446,1.2818,NA,always
472015,1.2818,NA,sporadic
472225,1.2818,NA,always
472300,1.2818,-1,sporadic
473637,1.2818,NA,sporadic
474431,1.2818,NA,always
474661,1.2818,NA,sporadic
475370,1.2818,NA,sporadic
475445,1.2818,NA,sporadic
475608,1.2818,NA,rarely/never
475833,1.2818,NA,always
476711,1.2818,NA,sporadic
476981,1.2818,NA,sporadic
477013,1.2818,NA,always
477517,1.2818,NA,sporadic
470552,1.2828,NA,always
470954,1.2828,-1,sporadic
472018,1.2828,NA,always
472953,1.2828,NA,always
475601,1.2828,NA,sporadic
471739,1.2836,-1,rarely/never
471289,1.284,1,sporadic
472559,1.284,-1,rarely/never
474264,1.284,NA,sporadic
472147,1.2871,NA,sporadic
473245,1.2871,-1,rarely/never
473728,1.2871,NA,sporadic
470905,1.2875,-1,rarely/never
472242,1.2875,1,rarely/never
476499,1.2875,NA,sporadic
470077,1.2876,NA,rarely/never
473154,1.2876,NA,always
476750,1.2876,1,rarely/never
471438,1.288,-1,rarely/never
471634,1.288,NA,sporadic
476632,1.288,NA,rarely/never
474254,1.2904,-1,rarely/never
473707,1.2907,-1,sporadic
470080,1.2914,-1,rarely/never
472451,1.2914,-1,rarely/never
475565,1.2914,NA,always
476161,1.2914,1,rarely/never
473024,1.2922,NA,rarely/never
476513,1.2922,NA,sporadic
476661,1.2922,-1,rarely/never
488232,1.2922,NA,sporadic
475612,1.2926,-1,rarely/never
477632,1.2926,NA,always
473186,1.2933,-1,rarely/never
475008,1.2933,NA,rarely/never
476633,1.2935,1,sporadic
470707,1.2939,NA,always
475942,1.2939,NA,always
476517,1.2939,NA,sporadic
473262,1.2945,-1,rarely/never
477175,1.2945,-1,rarely/never
485143,1.2945,-1,sporadic
474497,1.2953,NA,sporadic
473220,1.2963,-1,rarely/never
482113,1.2964,-1,rarely/never
470292,1.2966,-1,sporadic
470535,1.2966,NA,always
471430,1.2966,NA,sporadic
472398,1.2966,NA,always
473276,1.2966,NA,sporadic
473806,1.2966,NA,always
475636,1.2966,NA,rarely/never
476900,1.2966,NA,always
477356,1.2966,-1,rarely/never
481661,1.2966,NA,sporadic
473952,1.2985,1,rarely/never
475324,1.2985,NA,always
475511,1.2985,1,rarely/never
476724,1.2985,NA,always
470073,1.2994,NA,sporadic
471454,1.2994,NA,always
472336,1.2994,1,rarely/never
476921,1.2994,NA,rarely/never
487733,1.2994,NA,sporadic
475920,1.2997,-1,rarely/never
470362,1.3006,NA,sporadic
473929,1.3006,NA,always
476402,1.3006,NA,sporadic
476907,1.3006,NA,sporadic
475479,1.3007,NA,always
475041,1.3009,1,rarely/never
470420,1.3016,NA,sporadic
474668,1.3016,-1,sporadic
475333,1.3016,NA,sporadic
477504,1.3016,1,sporadic
473908,1.3028,-1,rarely/never
474939,1.3028,NA,rarely/never
470071,1.3041,NA,sporadic
470340,1.3041,NA,always
470366,1.3041,NA,always
470705,1.3041,NA,sporadic
471180,1.3041,NA,sporadic
471187,1.3041,NA,always
471742,1.3041,NA,sporadic
471867,1.3041,NA,sporadic
472547,1.3041,NA,always
473904,1.3041,NA,sporadic
474342,1.3041,NA,always
474369,1.3041,NA,sporadic
474436,1.3041,NA,sporadic
475206,1.3041,NA,sporadic
476406,1.3041,NA,always
477114,1.3041,NA,always
477495,1.3041,NA,sporadic
477621,1.3041,NA,sporadic
484317,1.3041,NA,rarely/never
476484,1.3042,NA,rarely/never
481680,1.3042,-1,rarely/never
475488,1.305,NA,rarely/never
477307,1.3056,-1,rarely/never
472644,1.3059,1,always
473905,1.3059,NA,sporadic
474741,1.3059,NA,sporadic
476140,1.3059,NA,sporadic
476357,1.3059,NA,always
476483,1.3059,NA,sporadic
476787,1.3059,NA,rarely/never
470305,1.3079,NA,always
475610,1.3079,-1,rarely/never
477519,1.3087,-1,rarely/never
470096,1.3098,NA,sporadic
476132,1.3118,NA,always
472655,1.3128,-1,sporadic
473330,1.3128,NA,sporadic
474484,1.3128,NA,sporadic
477375,1.3128,1,sporadic
480304,1.3129,-1,rarely/never
470056,1.3135,NA,always
470524,1.3135,NA,sporadic
471006,1.3135,NA,always
472303,1.3135,NA,sporadic
472493,1.3135,NA,sporadic
473141,1.3135,NA,always
473440,1.3135,NA,always
474545,1.3135,NA,sporadic
474903,1.3135,NA,always
475110,1.3135,NA,always
476040,1.3135,NA,always
476370,1.3135,-1,sporadic
476646,1.3135,NA,always
474083,1.3177,-1,rarely/never
471384,1.3188,NA,always
471973,1.3193,1,sporadic
470187,1.3194,NA,always
476628,1.3194,NA,sporadic
470428,1.3207,-1,sporadic
472189,1.3212,NA,always
477658,1.3218,NA,sporadic
474986,1.3257,-1,rarely/never
472019,1.3258,1,sporadic
473984,1.3264,NA,always
473432,1.3267,NA,always
474685,1.3269,-1,rarely/never
471603,1.3283,NA,sporadic
476071,1.3283,NA,rarely/never
476931,1.3283,NA,sporadic
477509,1.3283,NA,rarely/never
477559,1.3283,NA,sporadic
470284,1.3284,NA,always
475889,1.3284,-1,sporadic
471825,1.329,-1,rarely/never
474056,1.329,NA,sporadic
477047,1.329,-1,rarely/never
476623,1.3342,1,sporadic
477608,1.3342,-1,rarely/never
482169,1.3342,-1,rarely/never
488104,1.3342,1,rarely/never
470483,1.3354,NA,always
470964,1.3356,-1,rarely/never
473513,1.3356,-1,rarely/never
474831,1.3356,NA,sporadic
475318,1.3356,1,rarely/never
475624,1.3356,NA,sporadic
476775,1.3356,NA,sporadic
477105,1.3356,NA,sporadic
477410,1.3356,-1,rarely/never
480336,1.3356,-1,rarely/never
480708,1.3356,NA,always
484063,1.3356,NA,always
471344,1.3365,-1,rarely/never
471918,1.3368,-1,rarely/never
472778,1.3368,-1,rarely/never
474603,1.3368,NA,sporadic
472290,1.3372,-1,rarely/never
471270,1.3378,NA,always
472385,1.3378,NA,sporadic
472585,1.3378,NA,always
472853,1.3378,NA,sporadic
474004,1.3378,NA,always
475103,1.3378,-1,sporadic
475363,1.3378,-1,rarely/never
476656,1.3378,NA,sporadic
476760,1.3378,NA,always
473680,1.3403,NA,sporadic
474706,1.3424,NA,sporadic
476959,1.3424,NA,sporadic
476073,1.3426,-1,rarely/never
470543,1.3447,NA,sporadic
471916,1.3447,NA,always
472226,1.3447,NA,sporadic
472275,1.3447,1,rarely/never
473675,1.3447,NA,rarely/never
474098,1.3447,-1,sporadic
474750,1.3447,NA,sporadic
475756,1.3447,NA,sporadic
470127,1.3452,1,rarely/never
470715,1.3452,NA,sporadic
474751,1.3452,-1,rarely/never
476534,1.3452,NA,sporadic
474733,1.3453,NA,sporadic
475908,1.3453,NA,sporadic
476705,1.3453,NA,rarely/never
475572,1.346,1,rarely/never
475135,1.3463,-1,rarely/never
472568,1.3467,NA,sporadic
470608,1.3469,1,rarely/never
473005,1.3469,1,sporadic
476254,1.3469,1,rarely/never
476422,1.3469,-1,rarely/never
477498,1.3469,NA,always
488086,1.3469,1,sporadic
470355,1.3471,NA,always
472888,1.3484,NA,sporadic
471612,1.3488,-1,rarely/never
484367,1.349,1,rarely/never
476780,1.3494,NA,rarely/never
472201,1.3514,1,rarely/never
472366,1.3514,NA,sporadic
472413,1.3514,NA,rarely/never
473211,1.3514,NA,always
474792,1.3514,NA,always
477094,1.3514,NA,sporadic
480339,1.3514,NA,always
472093,1.3521,NA,sporadic
474327,1.3521,NA,sporadic
485687,1.3521,1,rarely/never
472180,1.3523,NA,always
477107,1.3523,NA,always
487062,1.3523,1,sporadic
471470,1.3532,NA,sporadic
473009,1.3532,NA,rarely/never
475940,1.3544,1,rarely/never
470046,1.3568,NA,sporadic
472230,1.3568,NA,always
477154,1.3568,NA,sporadic
481185,1.3568,NA,sporadic
475171,1.3586,-1,rarely/never
471948,1.3598,NA,sporadic
470149,1.3612,NA,always
470911,1.3612,NA,sporadic
471255,1.3612,NA,always
471709,1.3612,NA,always
472371,1.3612,NA,rarely/never
473476,1.3612,1,always
481358,1.3612,NA,always
487117,1.3612,1,rarely/never
471782,1.3618,1,rarely/never
474833,1.3618,NA,always
477635,1.3618,NA,sporadic
471247,1.3627,NA,always
471812,1.3629,-1,rarely/never
486534,1.3652,1,rarely/never
472735,1.3698,-1,rarely/never
474975,1.3698,-1,sporadic
470925,1.3703,NA,always
471024,1.3703,-1,sporadic
473366,1.3703,-1,rarely/never
476983,1.3733,-1,rarely/never
475253,1.3736,NA,rarely/never
470016,1.374,NA,sporadic
471483,1.374,NA,sporadic
472288,1.374,NA,sporadic
472720,1.374,NA,sporadic
473562,1.374,NA,sporadic
474255,1.374,NA,sporadic
475386,1.374,NA,sporadic
475978,1.374,NA,rarely/never
476716,1.374,NA,sporadic
476951,1.374,-1,rarely/never
476960,1.374,NA,sporadic
476992,1.374,NA,sporadic
477581,1.374,NA,sporadic
485251,1.374,-1,sporadic
476410,1.3762,NA,sporadic
473685,1.3763,1,rarely/never
474047,1.3768,-1,rarely/never
476122,1.3787,NA,always
471324,1.3796,NA,always
471176,1.38,NA,always
472627,1.3805,NA,sporadic
471188,1.3828,-1,rarely/never
471456,1.3828,NA,sporadic
481846,1.384,1,rarely/never
473113,1.3848,NA,rarely/never
473191,1.3848,-1,rarely/never
475847,1.3848,-1,rarely/never
474335,1.3858,-1,rarely/never
476236,1.3858,NA,sporadic
474858,1.3874,1,sporadic
472063,1.3882,NA,sporadic
471947,1.3883,-1,rarely/never
473939,1.3883,NA,sporadic
474634,1.3883,NA,sporadic
474671,1.3883,-1,rarely/never
477488,1.3883,-1,rarely/never
476450,1.3886,NA,sporadic
473393,1.3899,NA,always
471531,1.39,-1,rarely/never
474074,1.39,-1,rarely/never
472788,1.3906,1,rarely/never
472712,1.391,NA,sporadic
475988,1.391,NA,sporadic
484263,1.391,NA,sporadic
470763,1.393,NA,sporadic
473253,1.393,NA,sporadic
476384,1.393,-1,rarely/never
473950,1.3963,NA,sporadic
473949,1.3971,-1,rarely/never
470871,1.3985,NA,sporadic
484122,1.3985,-1,rarely/never
470207,1.3995,NA,always
470290,1.3995,NA,sporadic
472287,1.3995,1,sporadic
474329,1.3995,NA,sporadic
472703,1.4061,NA,sporadic
470596,1.4068,NA,always
472883,1.4068,NA,sporadic
473269,1.4068,-1,rarely/never
